Branch Code,Structural Category,New ID,emp branch English,emp dept English,emp religion,Gender - English,Date of Birth,English Position,Band,emp nationality,emp join date,Married or Not,No of Children,BASIC SALARY MTH,BASIC SALARY YEAR,HOUSING EMP YEAR,EMP TRANS,EMP GAZ,emp MOBILE,emp TRAVEL,JOB NATURE,emp FOOD,Social Insurance,current year service end value,No of Yearly Tickets,tickets value,emp Insurance value,family Insurance value,family Insurance count,emp Insurance total,emp Insurance type,ramadan akramia,Manager new
HO,Main,11112398,HO-Jeddah,Supply Chain,Muslim,Female,2/11/1990,Data Entry,3,Yemeni,16-Sep-21,Single,0,6000,72000,18000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11112364
ho,Main,11112399,HO-Jeddah,Regulatory Affairs,Muslim,Female,2/12/1991,Senior Pharmacovigilance Officer,4,Saudi,1-Nov-18,Single,0,13500,162000,40500,18000,7680,2400,0,0,0,16875,0,0,0,0,0,0,0,,0,11111670
ho,Main,11112400,HO-Jeddah,Supply Chain,Muslim,Male,3/17/1978,Demand Supervisor,4,Pakistani,11-Apr-11,Married,2,10000,120000,30000,18000,5760,2400,0,0,0,12500,2958.96,0,0,0,0,0,0,,0,11112362
HO,Main,11112401,HO-Jeddah,Supply Chain,Muslim,Male,8/18/1997,Demand Planner,3,Egyptian,17-Sep-25,Single,0,5000,60000,15000,13200,0,1800,0,0,0,6250,0,0,0,0,0,0,0,,0,11112362
HO,Main,11112402,HO-Jeddah,Supply Chain,Muslim,Female,9/19/1972,Demand Planner,3,Jordanian,24-Apr-25,Single,0,7500,90000,22500,13200,0,0,0,0,0,9375,0,0,0,0,0,0,0,,0,11112362
ho,Main,11112403,HO-Jeddah,Leadership,Muslim,Male,7/4/1961,Personal Driver,1,Indian,1-Oct-03,Single,0,2750,33000,8250,0,0,0,0,0,0,3437.5,2071.2,0,0,0,0,0,0,,0,N-1
HO,Main,11112404,HO-Jeddah,Facility,Muslim,Male,9/4/1975,Maintenance Manager,6,Italian,1-Jun-17,Married,2,12000,144000,36000,30000,9600,3000,0,0,0,15750,0,0,0,0,0,0,0,,0,N-1
HO,Main,11112405,HO-Jeddah,Facility,Muslim,Male,2/29/1968,Facilities Supervisor,4,Saudi,19-Dec-86,Married,7,8750,105000,26256,18000,5760,2400,0,0,0,10938,9372,0,0,0,0,7,0,,0,11111148
ho,Main,11112406,HO-Jeddah,Facility,Muslim,Male,3/8/1994,Cars & Insurance Officer,3,Pakistani,17-Aug-15,Single,0,4000,48000,12000,13200,3600,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11112404
ho,Main,11112407,HO-Jeddah,Facility,Muslim,Male,4/30/1977,Safety and Support Supervisor,4,Saudi,14-Apr-15,Single,0,4750,57000,24000,18000,5760,2400,0,0,0,6750,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112408,HO-Jeddah,Facility,Muslim,Male,9/30/1991,Maintenance Supervisor,4,Egyptian,15-May-15,Single,0,6000,72000,18000,18000,5760,2400,0,0,0,7500,0,0,0,0,0,0,0,,0,11112404
HO,Main,11112409,HO-Jeddah,Facility,Muslim,Male,3/27/1990,Facilities Officer,3,Saudi,23-Jun-12,Single,0,5250,63000,24000,13200,0,1800,0,0,0,7250,2880,0,0,0,0,0,0,,0,11112405
ho,Main,11112410,HO-Jeddah,Facility,Muslim,Male,6/18/1997,Administrator,3,Saudi,1-Nov-21,Single,0,4000,48000,24000,13200,0,0,0,0,0,6000,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112411,HO-Jeddah,Facility,Muslim,Male,1/1/1984,Cars & Insurance Officer,3,Saudi,14-Oct-24,Married,0,4000,48000,24000,13200,4800,1800,0,0,0,6000,0,0,0,0,0,0,0,,0,11112404
HO,Main,11112412,HO-Jeddah,Facility,Muslim,Male,1/18/1988,Safety and Support Specialist,2,Saudi,4-Sep-16,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112413,HO-Jeddah,Facility,Muslim,Male,12/6/1980,Safety and Support Specialist,2,Saudi,6-Jun-16,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112414,HO-Jeddah,Facility,Muslim,Male,11/29/1991,Cleaner,1,Indonesian,11-Apr-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112415,HO-Jeddah,Facility,Muslim,Male,1/1/1991,Cleaner,1,Indonesian,8-Apr-15,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112416,HO-Jeddah,Facility,Muslim,Male,1/1/1990,Cleaner,1,Indonesian,8-Apr-15,Single,0,1500,18000,3600,6000,0,0,0,0,0,1800,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112417,HO-Jeddah,Facility,Muslim,Male,1/1/1991,Cleaner,1,Indonesian,8-Apr-15,Single,0,1800,21600,0,6000,0,0,0,0,0,2100,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112418,HO-Jeddah,Facility,Muslim,Male,1/1/1991,Cleaner,1,Sri Lankan,7-Jul-15,Single,0,1800,21600,0,6000,0,0,0,0,0,1800,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112419,HO-Jeddah,Facility,Muslim,Male,7/17/1979,Cleaner,1,Indonesian,8-Nov-15,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
ho,Main,11112420,HO-Jeddah,Facility,Muslim,Male,7/12/1984,Tea Boy,1,Indonesian,2-Jun-12,Married,0,1800,21600,0,0,0,0,0,0,0,2100.06,665.76,0,0,0,0,0,0,,0,11112405
HO,Main,11112421,HO-Jeddah,Facility,Muslim,Male,11/17/1988,Cleaner,1,Bangladesh,11-Jul-18,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112422,HO-Jeddah,Facility,Muslim,Male,1/1/1988,Cleaner,1,Bangladesh,26-Sep-17,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
ho,Main,11112423,HO-Jeddah,Facility,Muslim,Male,7/10/1987,Cleaner,1,Bangladesh,2-Nov-17,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
ho,Main,11112424,HO-Jeddah,Facility,Muslim,Male,11/11/1969,Technician,2,Pakistani,21-Dec-17,Single,0,3000,36000,9000,9000,0,0,0,0,0,3750,0,0,0,0,0,0,0,,0,11112404
HO,Main,11112425,HO-Jeddah,Facility,Muslim,Male,10/18/1990,Tea Boy,1,Indonesian,26-Apr-17,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112426,HO-Jeddah,Facility,Muslim,Male,5/3/1992,Cleaner,1,Bangladesh,20-Sep-17,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112427,HO-Jeddah,Facility,Muslim,Male,10/17/1990,Safety and Support Specialist,2,Saudi,25-Sep-17,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112428,HO-Jeddah,Facility,Muslim,Male,11/4/1993,Cleaner,1,Indonesian,13-Mar-19,Single,0,1500,18000,4500,6000,0,0,0,0,0,1875,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112429,HO-Jeddah,Facility,Muslim,Male,2/26/1987,Technician,2,Pakistani,12-Nov-19,Single,0,2500,30000,7500,9000,0,0,0,0,0,3125,0,0,0,0,0,0,0,,0,11112404
HO,Main,11112430,HO-Jeddah,Facility,Muslim,Male,2/20/1988,Cleaner,1,Bangladesh,15-Oct-19,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112431,HO-Jeddah,Facility,Muslim,Male,2/1/1997,Cleaner,1,Bangladesh,15-Oct-20,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112432,HO-Jeddah,Facility,Muslim,Male,2/15/1984,Cleaner,1,Bangladesh,7-Sep-20,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112433,HO-Jeddah,Facility,Muslim,Male,3/2/1981,Tea Boy,1,Indonesian,30-Jun-20,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112434,HO-Jeddah,Facility,Muslim,Male,5/3/1995,Cleaner,1,Bangladesh,12-Dec-21,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112435,HO-Jeddah,Facility,Muslim,Male,4/1/1986,Labor,1,Bangladesh,25-Oct-21,Single,0,2000,24000,0,6000,0,0,0,0,0,2000,0,0,0,0,0,0,0,,0,11112404
HO,Main,11112436,HO-Jeddah,Facility,Muslim,Male,2/3/1984,Cleaner,1,Bangladesh,24-Oct-21,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112437,HO-Jeddah,Facility,Muslim,Male,6/16/1981,Technician,2,Egyptian,2-Mar-23,Single,0,2800,33600,8400,9000,0,0,0,0,0,3500,0,0,0,0,0,0,0,,0,11112404
HO,Main,11112438,HO-Jeddah,Ops,Muslim,Male,12/22/1987,Organizational Development Manager,6,Saudi,1-Sep-25,Married,0,25202,302424,75612,30240,0,12000,0,0,0,31503,0,0,0,0,0,0,0,,0,N-1
ho,Main,11112439,Riyadh,Marketing,Muslim,Male,5/31/1986,District Sales Manager,5,Egyptian,17-Mar-24,Married,0,13000,156000,39000,24000,9600,3000,0,0,0,16250,0,0,0,0,0,0,0,,0,11112476
HO,Main,11112440,Riyadh,Marketing,Muslim,Male,3/9/2001,Medical Representative,3,Saudi,21-Sep-25,Single,0,10000,120000,30000,18000,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112441,Jeddah,Marketing,Muslim,Female,5/11/1998,Medical Representative,3,Saudi,24-Aug-25,Single,0,8000,96000,24000,18000,9600,1800,0,0,0,10000,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112442,Jeddah,Marketing,Muslim,Male,4/22/1979,Product Manager,5,Egyptian,30-Jun-25,Married,0,15000,180000,60000,24000,9600,3000,0,0,0,20000,0,0,0,0,0,0,0,,0,11112475
HO,Main,11112443,Jeddah,Marketing,Muslim,Male,9/21/1974,Business Support Manager,6,Egyptian,30-Jun-25,Married,0,15000,180000,60000,36000,9600,3000,0,0,0,20000,0,0,0,0,0,0,0,,0,11112475
HO,Main,11112444,Riyadh,Marketing,Muslim,Female,1/27/1995,Medical Representative,3,Saudi,1-Dec-24,Single,0,10750,129000,32256,18000,9600,1800,0,0,0,13438,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112445,Riyadh,Marketing,Muslim,Male,1/31/1991,Medical Representative,3,Saudi,1-Dec-24,Married,0,12500,150000,37500,18000,9600,1800,0,0,0,15625,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112446,Riyadh,Marketing,Muslim,Male,10/4/1994,Medical Representative,3,Saudi,1-Dec-24,Married,0,10250,123000,30756,18000,9600,1800,0,0,0,12813,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112447,Jeddah,Marketing,Muslim,Female,6/22/1992,Medical Representative,3,Saudi,1-Dec-24,Single,0,9500,114000,28500,18000,9600,1800,0,0,0,11875,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112448,Jeddah,Marketing,Muslim,Male,10/19/1996,Medical Representative,3,Saudi,1-Dec-24,Married,0,11250,135000,33756,18000,9600,1800,0,0,0,14063,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112449,Dammam,Marketing,Muslim,Male,12/12/1995,Medical Representative,3,Saudi,1-Dec-24,Married,0,10250,123000,30756,18000,9600,1800,0,0,0,12813,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112450,Riyadh,Marketing,Muslim,Female,2/20/1992,Medical Representative,3,Saudi,1-Dec-24,Married,0,10250,123000,30756,18000,9600,1800,0,0,0,12813,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112451,Riyadh,Marketing,Muslim,Male,8/19/1996,Medical Representative,3,Saudi,1-Dec-24,Married,0,10500,126000,31500,18000,9600,1800,0,0,0,13125,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112452,Jeddah,Marketing,Muslim,Male,7/2/1984,Area Manager,5,Egyptian,1-Jan-25,Married,2,17000,204000,51000,24000,9600,3000,0,0,0,21250,0,0,0,0,0,0,0,,0,11112475
HO,Main,11112453,Jeddah,Marketing,Muslim,Male,5/15/1980,Medical Representative,3,Palestine,1-Dec-24,Married,2,10500,126000,31500,18000,9600,1800,0,0,0,13125,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112454,Jeddah,Marketing,Muslim,Male,6/10/1987,Promotion Supervisor,4,Egyptian,1-Dec-24,Married,0,11900,142800,35700,18000,9600,2400,0,0,0,14875,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112455,Jeddah,Marketing,Muslim,Male,5/2/1987,Promotion Supervisor,4,Egyptian,1-Dec-24,Married,2,11300,135600,33900,18000,9600,2400,0,0,0,14125,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112456,Riyadh,Marketing,Muslim,Male,8/16/1981,Area Manager,5,Egyptian,1-Jan-25,Married,2,15500,186000,46500,24000,9600,3000,0,0,0,15500,0,0,0,0,0,0,0,,0,11112475
HO,Main,11112457,Riyadh,Marketing,Muslim,Male,5/5/1988,Key Account Specialist,3,Egyptian,1-Dec-24,Married,2,10000,120000,30000,18000,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112458,Dammam,Marketing,Muslim,Male,1/1/1988,Promotion Supervisor,4,Egyptian,1-Dec-24,Married,0,11100,133200,33300,18000,9600,2400,0,0,0,13875,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112459,Khamis,Marketing,Muslim,Male,6/25/1996,Medical Representative,3,Saudi,6-Apr-25,Single,0,10000,120000,30000,18000,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112460,Madina,Marketing,Muslim,Male,4/7/1996,Medical Representative,3,Saudi,11-May-25,Single,0,10000,120000,30000,18000,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11112452
HO,Main,11112461,Riyadh,Marketing,Muslim,Female,2/6/2000,Medical Representative,3,Saudi,4-May-25,Single,0,10000,120000,30000,18000,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11112456
HO,Main,11112462,Riyadh,Marketing,Muslim,Male,10/12/1970,District Sales Manager,5,Egyptian,1-May-24,Married,1,13000,156000,39000,24000,9600,3000,0,0,0,16250,0,0,0,0,0,0,0,,0,11112476
HO,Main,11112463,Jeddah,Marketing,Muslim,Male,4/1/1969,National Sales Manager,6,Egyptian,27-Sep-23,Married,1,16500,198000,60000,36000,9600,3000,0,0,0,21500,0,0,0,0,0,0,0,,0,11112475
ho,Main,11112464,Jeddah,Marketing,Muslim,Male,1/1/1974,Business Unit Manager,6,Egyptian,3-Apr-22,Married,3,17500,210000,60000,36000,9600,3000,0,0,0,22500,0,0,0,0,0,0,0,,0,11112475
HO,Main,11112465,Jeddah,Marketing,Muslim,Male,4/22/1974,Product Manager,5,Egyptian,1-Apr-20,Married,0,16000,192000,50004,24000,9600,3000,0,0,0,20167,0,0,0,0,0,0,0,,0,11112475
ho,Main,11112466,HO-Jeddah,Marketing,Muslim,Male,12/25/1965,Marketing Manager,5,Egyptian,15-Sep-05,Married,1,19000,228000,65004,24000,11520,3000,0,0,0,24417,26055.12,0,0,0,0,2,0,,0,11112475
ho,Main,11112467,Riyadh,Marketing,Muslim,Male,10/15/1978,Medical Promotional Manager,5,Egyptian,1-Jun-08,Married,2,11500,138000,39996,24000,9600,3000,0,0,0,14833,13808.28,0,0,0,0,0,0,,0,11112469
ho,Main,11112468,Khamis,Marketing,Muslim,Male,6/20/1981,Medical Promotional Manager,5,Egyptian,4-Feb-09,Married,2,13000,156000,39999.96,24000,9600,3000,0,0,0,16333.33,15123.24,0,0,0,0,3,0,,0,11112463
ho,Main,11112469,Jeddah,Marketing,Muslim,Male,10/3/1981,National Sales Manager,6,Palestine,1-Apr-05,Married,2,16500,198000,60000,36000,9600,3000,0,0,0,21500,15123.36,0,0,0,0,2,0,,0,11112475
ho,Main,11112470,HO-Jeddah,Marketing,Muslim,Male,1/1/1973,Business Unit Manager,6,Jordanian,1-Jan-07,Married,2,20500,246000,61500,36000,9600,3000,0,0,0,25625,19890.48,0,0,0,0,2,0,,0,11112475
ho,Main,11112471,Riyadh,Marketing,Muslim,Male,1/1/1980,Medical Promotional Manager,5,Egyptian,3-Jun-12,Married,2,11500,138000,39996,24000,9600,3000,0,0,0,14833,5342.28,0,0,0,0,0,0,,0,11112473
ho,Main,11112472,Riyadh,Marketing,Muslim,Male,1/1/1980,Medical Promotional Manager,5,Egyptian,30-May-12,Married,2,14000,168000,42003.96,24000,9600,3000,0,0,0,17500.33,7561.68,0,0,0,0,0,0,,0,11112470
ho,Main,11112473,HO-Jeddah,Marketing,Muslim,Male,8/10/1966,Business Unit Manager,6,Egyptian,1-Mar-14,Married,0,21500,258000,80004,36000,9600,3000,0,0,0,28167,14383.56,0,0,0,0,0,0,,0,11112475
ho,Main,11112474,Jeddah,Marketing,Muslim,Male,1/1/1972,Business Unit Manager,6,Egyptian,1-Apr-14,Married,2,19000,228000,60000,36000,9600,3000,0,0,0,24000,7561.68,0,0,0,0,0,0,,0,11112475
ho,Main,11112475,HO-Jeddah,Marketing,Muslim,Male,1/1/1969,Scientific Marketing Director,7,Egyptian,1-Mar-13,Married,3,42000,504000,126000,42000,11520,4800,0,0,0,46125,20589,0,0,0,0,4,0,,0,N-1
ho,Main,11112476,Jeddah,Marketing,Muslim,Male,1/1/1963,Scientific Marketing Director,7,Egyptian,1-Apr-24,Married,1,35000,420000,105000,42000,11520,4800,0,0,0,43750,0,0,0,0,0,0,0,,0,N-1
ho,Main,11112477,Riyadh,Marketing,Muslim,Male,6/23/1984,Medical Representative,3,Egyptian,1-Jan-11,Married,2,7850,94200,27996,18000,9600,1800,0,0,0,10183,5342.4,0,0,0,0,2,0,,0,11112471
ho,Main,11112478,Jeddah,Marketing,Muslim,Male,5/18/1987,Promotion Supervisor,4,Egyptian,5-Mar-11,Married,2,10000,120000,30000,18000,9600,2400,0,0,0,12500,5342.28,0,0,0,0,1,0,,0,11112464
ho,Main,11112479,Dammam,Marketing,Muslim,Male,4/24/1985,Promotion Supervisor,4,Egyptian,31-May-08,Married,2,12000,144000,39999.96,18000,9600,2400,0,0,0,15333.33,15123.24,0,0,0,0,3,0,,0,11112473
ho,Main,11112480,Jeddah,Marketing,Muslim,Male,9/3/1983,Promotion Supervisor,4,Egyptian,23-Nov-16,Married,3,11500,138000,39996,18000,9600,2400,0,0,0,14833,0,0,0,0,0,0,0,,0,11112470
ho,Main,11112481,Jeddah,Marketing,Muslim,Male,3/15/1978,Product Supervisor,4,Egyptian,24-Nov-16,Married,2,10500,126000,36000,18000,9600,2400,0,0,0,13500,0,0,0,0,0,0,0,,0,11112469
HO,Main,11112482,Riyadh,Marketing,Muslim,Male,3/28/1988,Medical Representative,3,Egyptian,8-Nov-16,Married,0,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112472
HO,Main,11112483,Riyadh,Marketing,Muslim,Male,4/1/1992,Medical Representative,3,Egyptian,8-Nov-16,Married,1,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112472
ho,Main,11112484,Jeddah,Marketing,Muslim,Male,9/4/1991,Medical Representative,3,Egyptian,8-Nov-16,Single,0,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112478
HO,Main,11112485,Dammam,Marketing,Muslim,Male,1/1/1991,Medical Representative,3,Egyptian,4-Sep-16,Married,2,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112504
HO,Main,11112486,Jeddah,Marketing,Muslim,Male,11/4/1992,Medical Representative,3,Egyptian,18-May-16,Married,0,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112490
HO,Main,11112487,Riyadh,Marketing,Muslim,Male,6/16/1988,Medical Representative,3,Egyptian,19-May-16,Married,2,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112489
ho,Main,11112488,Jeddah,Marketing,Muslim,Female,2/25/1984,Medical Representative,3,Egyptian,29-Jun-16,Single,0,6500,78000,24000,18000,9600,1800,0,0,0,8500,0,0,0,0,0,0,0,,0,11112481
HO,Main,11112489,Riyadh,Marketing,Muslim,Male,7/6/1986,Promotion Supervisor,4,Egyptian,9-Jun-16,Single,0,10000,120000,30000,18000,9600,2400,0,0,0,12667,0,0,0,0,0,0,0,,0,11112464
HO,Main,11112490,Jeddah,Marketing,Muslim,Male,10/20/1992,Promotion Supervisor,4,Egyptian,23-Aug-16,Married,0,10000,120000,39996,18000,9600,2400,0,0,0,14333,0,0,0,0,0,0,0,,0,11112474
HO,Main,11112491,Dammam,Marketing,Muslim,Male,7/7/1984,Medical Representative,3,Egyptian,15-Jun-15,Married,2,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112489
HO,Main,11112492,Khamis,Marketing,Muslim,Male,7/1/1985,Medical Representative,3,Sudanese,16-Sep-15,Married,2,7850,94200,27996,18000,9600,1800,0,0,0,10183,0,0,0,0,0,0,0,,0,11112528
HO,Main,11112493,Dammam,Marketing,Muslim,Male,6/26/1977,Medical Representative,3,Egyptian,15-Jul-14,Married,2,8500,102000,27996,18000,9600,1800,0,0,0,10833,5342.52,0,0,0,0,0,0,,0,11112469
ho,Main,11112494,Jeddah,Marketing,Muslim,Male,12/30/1989,Medical Representative,3,Indian,5-Jun-13,Married,1,7850,94200,27996,18000,9600,1800,0,0,0,10183,4356.12,0,0,0,0,0,0,,0,11112497
ho,Main,11112495,Riyadh,Marketing,Muslim,Male,1/26/1988,Promotion Supervisor,4,Egyptian,7-Mar-14,Married,2,10000,120000,39996,18000,9600,2400,0,0,0,13333,5342.52,0,0,0,0,0,0,,0,11112470
HO,Main,11112496,Riyadh,Marketing,Muslim,Male,1/1/1987,Promotion Supervisor,4,Egyptian,7-Mar-14,Married,2,10000,120000,30000,18000,9600,2400,0,0,0,12666.6,5342.52,0,0,0,0,0,0,,0,11112463
ho,Main,11112497,Jeddah,Marketing,Muslim,Male,5/16/1972,Promotion Supervisor,4,Egyptian,1-Mar-14,Married,3,11500,138000,40000.8,18000,9600,2400,0,0,0,14833.4,7561.68,0,0,0,0,0,0,,0,11112463
ho,Main,11112498,Madina,Marketing,Muslim,Male,1/1/1991,Medical Representative,3,Egyptian,13-May-14,Married,0,7850,94200,27996,18000,9600,1800,0,0,0,10183,4191.72,0,0,0,0,0,0,,0,11112528
HO,Main,11112499,Riyadh,Marketing,Muslim,Male,9/24/1992,Promotion Supervisor,4,Saudi,14-Aug-22,Single,0,12000,144000,36000,18000,9600,2400,0,0,0,15000,0,0,0,0,0,0,0,,0,11112470
ho,Main,11112500,Jeddah,Marketing,Muslim,Male,10/17/1997,Promotion Supervisor,4,Saudi,7-Aug-22,Single,0,11000,132000,33000,18000,9600,2400,0,0,0,13750,0,0,0,0,0,0,0,,0,11112480
HO,Main,11112501,Jeddah,Marketing,Muslim,Female,7/28/1985,Medical Representative,3,Yemeni,13-Apr-22,Single,0,11000,132000,33000,18000,9600,1800,0,0,0,13750,0,0,0,0,0,0,0,,0,11112528
HO,Main,11112502,Jeddah,Marketing,Muslim,Male,5/20/1981,Medical Representative,3,Egyptian,8-May-22,Married,0,7500,90000,28008,18000,9600,1800,0,0,0,9834,0,0,0,0,0,0,0,,0,11112528
HO,Main,11112503,Riyadh,Marketing,Muslim,Male,9/22/1993,Senior Medical Representative,3,Saudi,18-May-22,Single,0,10500,126000,31500,18000,9600,1800,0,0,0,13125,0,0,0,0,0,0,0,,0,11112489
HO,Main,11112504,Riyadh,Marketing,Muslim,Male,9/18/1988,Product Supervisor,4,Egyptian,19-Mar-23,Married,2,10000,120000,30000,18000,9600,2400,0,0,0,12500,0,0,0,0,0,0,0,,0,11112474
HO,Main,11112505,Riyadh,Marketing,Muslim,Female,10/3/1983,Medical Representative,3,Jordanian,16-May-23,Single,0,10500,126000,31500,18000,9600,1800,0,0,0,13250,0,0,0,0,0,0,0,,0,11112504
HO,Main,11112506,Riyadh,Marketing,Muslim,Male,2/25/1998,Medical Representative,3,Saudi,16-May-23,Single,0,10000,120000,30000,18000,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11112504
ho,Main,11112507,Khamis,Marketing,Muslim,Female,7/11/1992,Medical Representative,3,Saudi,3-Mar-24,Single,0,10500,126000,31500,18000,9600,1800,0,0,0,13125,0,0,0,0,0,0,0,,0,11112478
HO,Main,11112508,Jeddah,Marketing,Muslim,Male,6/28/1999,Medical Representative,3,Yemeni,3-Mar-24,Single,0,8000,96000,24000,18000,9600,1800,0,0,0,8000,0,0,0,0,0,0,0,,0,11112497
ho,Main,11112509,Jeddah,Marketing,Muslim,Male,7/27/1994,Medical Representative,3,Egyptian,3-Mar-24,Married,0,7000,84000,27996,18000,9600,1800,0,0,0,9333,0,0,0,0,0,0,0,,0,11112490
HO,Main,11112510,Dammam,Marketing,Muslim,Male,7/28/1996,Medical Representative,3,Egyptian,1-Oct-23,Single,0,7000,84000,27996,18000,9600,1800,0,0,0,9333,0,0,0,0,0,0,0,,0,11112479
HO,Main,11112511,Riyadh,Marketing,Muslim,Female,12/19/1996,Medical Representative,3,Iraq,26-Sep-23,Single,0,10500,126000,31500,18000,9600,1800,0,0,0,13125,0,0,0,0,0,0,0,,0,11112504
ho,Main,11112512,Riyadh,Marketing,Muslim,Female,8/24/1993,Medical Representative,3,Egyptian,1-May-24,Married,0,7500,90000,27996,18000,9600,1800,0,0,0,9833,0,0,0,0,0,0,0,,0,11112439
HO,Main,11112513,Riyadh,Marketing,Muslim,Male,1/1/1990,Medical Representative,3,Egyptian,1-Apr-24,Married,0,7000,84000,27996,18000,9600,1800,0,0,0,9333,0,0,0,0,0,0,0,,0,11112489
ho,Main,11112514,Dammam,Marketing,Muslim,Male,5/25/1987,Medical Representative,3,Egyptian,21-Apr-24,Single,0,7500,90000,27996,18000,9600,1800,0,0,0,9833,0,0,0,0,0,0,0,,0,11112439
ho,Main,11112515,Riyadh,Marketing,Muslim,Male,10/26/1993,Medical Representative,3,Egyptian,4-Jun-24,Single,0,7500,90000,27996,18000,9600,1800,0,0,0,9833,0,0,0,0,0,0,0,,0,11112472
ho,Main,11112516,Jeddah,Marketing,Muslim,Male,5/14/1997,Medical Representative,3,Saudi,9-Jun-24,Single,0,8000,96000,24000,18000,9600,1800,0,0,0,10000,0,0,0,0,0,0,0,,0,11112480
HO,Main,11112517,Dammam,Marketing,Muslim,Male,3/8/1995,Medical Representative,3,Egyptian,5-Aug-24,Single,0,7300,87600,27996,18000,9600,1800,0,0,0,9633,0,0,0,0,0,0,0,,0,11112472
HO,Main,11112518,Dammam,Marketing,Muslim,Male,7/25/1992,Medical Representative,3,Egyptian,30-Jul-24,Married,0,7500,90000,27996,18000,9600,1800,0,0,0,9833,0,0,0,0,0,0,0,,0,11112496
